J1327-6400 13:27:10.27 11 -64:00:13.1 6 306.84 -1.40 0.280677974168 13 31.177 4 51206.000 680.9 14 * 0 +30.00 * 0 0.36 5 0000040000 pksmb
J1328-4357 13:28:06.49 5 -43:57:44.2 6 309.87 18.41 0.53269880337 13 3.014 6 43613.5346 42.0 10 -41 3 2.29 18 0 2 0 0000004010 mol2,pks70
J1328-4921 13:28:33.58 4 -49:21:33.4 7 309.12 13.07 1.4787213559 4 0.61 2 43557.8283 118 2 170 20 +7.78 11 0 * 0 0000104010 mol2,pks70,swmb
J1329-6158 13:29:03.3 6 -61:58:60 6 307.33 0.57 1.5652179638 8 33.9 3 51490.00001 514 11 * 0 8.11 * 0 0.22 3 0000040000 pksmb
J1332-3032 13:32:52.48 7 -30:32:17.3 15 313.40 31.49 0.650434490647 17 0.5603 4 50625.8 15.10 19 * 0 0.87 9 0 0.3 0 0000004000 pks70
J1334-5839 13:34:30.1091 9 -58:39:16.545 8 308.52 3.75 0.1077182159234 2 0.021596 4 48959.0000 119.2978 9 * 0 3.89 18 0 1.2 0 0000044000 pks70,pksmb
J1335-3642 13:35:36 20 -36:42 4 312.71 25.33 0.399192 3 0 0 50400.0000 41.7 3 * 0 +4.11 10 0 * 0 0000004000 pks70
J1337-6306 13:37:20.35 5 -63:06:23.3 3 308.10 -0.70 0.207953012189 4 0.3558 3 51900.00000 777.7 17 * 0 16.01 * 0 0.11 2 * *
J1338-6204 13:38:09.35 5 -62:04:18.7 4 308.37 0.31 1.23898957650 4 13.854 2 48375.5 638 3 -452 8 8.15 * 0 6 0 0000041000 pks1,pksmb
J1339-6618 13:39:56.6 2 -66:18:07.8 7 307.79 -3.89 0.55817922185 5 0.35 3 51760.000 241 3 * 0 7.62 * 0 0.23 3 0000040000 pksmb
J1340-6456 13:40:00.32 5 -64:56:42.9 3 308.05 -2.56 0.37862206628 4 5.0512 16 43564.9414 77 2 * 0 1.93 9 0 1.1 0 0000044010 mol2,pks70,pksmb
J1341-6023 13:41:07.37 3 -60:23:34.7 5 309.04 1.89 0.627285365870 16 19.461 8 51280.000 364.6 9 * 0 7.03 * 0 0.63 7 0000040000 pksmb
J1341-6220 13:41:42.63 8 -62:20:20.7 5 308.73 -0.03 0.193339746306 19 253.107 3 50859.000 717.3 6 -946 7 8.55 * 0 2.0 0 0000441000 misc,pks1,pksmb
J1344-6059 13:44:39.6 3 -60:59:31 3 309.34 1.22 0.54010232140 6 0.043 4 51676.000 435 7 * 0 7.17 * 0 0.19 3 0000040000 pksmb
J1345-6115 13:45:44.43 19 -61:15:30.6 16 309.41 0.93 1.25308459010 18 3.25 8 51138.000 278.1 20 * 0 5.87 * 0 0.59 7 0000040000 pksmb
J1347-5947 13:47:19.38 4 -59:47:39.8 5 309.91 2.32 0.609961754304 15 14.16 7 51294.000 293.4 5 * 0 6.54 * 0 0.67 8 0000040000 pksmb
J1348-6307 13:48:42.4 4 -63:07:4 4 309.35 -0.96 0.9277722389 3 3.79 7 51304.000 597 3 * 0 8.18 * 0 0.51 6 0000040000 pksmb
J1349-6130 13:49:36.65 4 -61:30:17.1 4 309.81 0.59 0.259362860073 9 5.125 4 51138.000 284.6 4 * 0 5.82 * 0 0.58 7 0000040000 pksmb
J1350-5115 13:50:16.118 6 -51:15:24.77 4 312.23 10.55 0.29569917630 3 0.7526 6 49485.390000 90.388 8 * 0 4.52 9 0 * 0 0000104000 pks70,swmb
J1352-6803 13:52:34.45 4 -68:03:37.1 4 308.61 -5.87 0.628902546380 16 1.234 3 51650.0 214.6 2 * 0 14.24 * 0 * 0 0000140000 swmb,pksmb
J1354-6249 13:54:35 1 -62:49:30 7 310.07 -0.83 2.951938334 3 14.8 11 51396.000 254 17 * 0 5.62 * 0 0.24 3 0000040000 pksmb
J1355-5153 13:55:58.68 3 -51:53:53.8 5 312.95 9.71 0.64430109622 8 2.813 4 43556.8491 112.1 4 * 0 6.47 12 0 * 0 0000104010 mol2,pks70,swmb
J1355-5925 13:55:59.11 5 -59:25:00.9 3 311.07 2.43 1.21338122674 5 5.986 11 51730.000 354.8 9 * 0 8.43 * 0 0.55 7 0000040000 pksmb
J1355-6206 13:55:21.34 6 -62:06:20.1 5 310.33 -0.16 0.276603043150 10 0.0031 6 51724.000 547 3 * 0 7.95 * 0 0.54 6 0000040000 pksmb
J1356-5521 13:56:50.558 5 -55:21:12.96 5 312.20 6.34 0.507379566696 6 0.7235 10 49016.0000 174.172 6 * 0 8.75 12 0 1.5 0 0000004000 pks70
J1356-6230 13:56:55.45 4 -62:30:06.4 4 310.41 -0.58 0.455768978672 13 14.7136 7 48478.00000 417.3 3 * 0 6.88 * 0 6 0 0000041001 mol1,pks1,pksmb
J1358-2533 13:58:42 15 -25:33 3 321.49 34.89 0.912971 1 0 0 48742.0 31.27 1 * 0 +3.08 6 0 * 0 0000004000 pks70
J1359-6038 13:59:58.22 8 -60:38:08.0 8 311.24 1.13 0.12750077685 3 6.3385 13 43555.7229 295.0 8 33 5 5.91 105 0 7 0 0000045010 mol2,pks1,pks70,pksmb
J1401-6357 14:01:52.48 2 -63:57:45.54 19 310.57 -2.14 0.842789632370 14 16.7258 8 46800.0 98.0 5 62 4 2.60 34 0 4 0 0000045010 mol2,pks1,pks70,pksmb
J1402-5124 14:02:57 2 -51:24 15 314.14 9.91 1.380177 5 0 0 43420 39 5 * 0 1.52 10 0 * 0 0000100011 mol1,mol2,swmb
J1403-6310 14:03:14.0 2 -63:10:27 1 310.93 -1.42 0.39917017693 5 0.09 2 51341.000 305 3 * 0 6.14 * 0 0.65 7 0000040000 pksmb
J1403-7646 14:03:04.1 2 -76:46:57.5 6 307.10 -14.49 0.6530989060 4 0.602 8 49526.440000 100.6 1 * 0 +7.03 4 0 * 0 0000104000 pks70,swmb
J1406-5806 14:06:01.2 2 -58:06:32 1 312.67 3.35 0.28834924425 5 0.611 10 51730.000 229 3 * 0 6.73 * 0 0.84 9 0000040000 pksmb
J1406-6121 14:06:50.04 6 -61:21:27.9 6 311.84 0.20 0.213074653776 14 54.701 3 51111.000 542.3 18 * 0 9.11 * 0 0.36 5 0000040000 pksmb
J1407-6048 14:07:58.64 13 -60:48:58.8 12 312.13 0.68 0.49234420664 5 3.156 8 51161.000 575.2 17 * 0 9.70 * 0 0.20 3 0000040000 pksmb
J1407-6153 14:07:56.5 5 -61:53:59 6 311.81 -0.35 0.7016149492 3 8.85 7 51093.000 645 9 * 0 9.75 * 0 0.36 5 0000040000 pksmb
J1410-7404 14:10:07.370 5 -74:04:53.32 2 308.35 -12.04 0.2787294436271 15 0.00674 9 51460.0 54.24 6 * 0 2.15 * 0 * 0 0000100000 swmb
J1412-6111 14:12:59.62 13 -61:11:30.5 7 312.60 0.14 0.52915639797 4 1.91 3 51031.000 311.8 9 * 0 5.95 * 0 0.44 5 0000040000 pksmb
J1412-6145 14:12:07.69 5 -61:45:28.8 6 312.32 -0.37 0.315224970657 12 98.6598 13 51186.000 514.7 11 * 0 9.32 * 0 0.47 6 0000040000 pksmb
J1413-6141 14:13:09.87 9 -61:41:13 1 312.46 -0.34 0.28562462018 16 333.44 15 51500.000 677 8 * 0 11.00 * 0 0.61 7 0000040000 pksmb
J1413-6222 14:13:05.47 8 -62:22:27.8 11 312.24 -0.99 0.29240770249 3 2.229 6 51092.000 808.1 12 * 0 27.74 * 0 0.96 1 0000040000 pksmb
J1413-6307 14:13:31.316 8 -63:07:35.45 7 312.05 -1.72 0.394945790784 2 7.4343 2 48375.5 121.98 6 * 0 3.68 * 0 2.1 0 0000041000 pks1,pksmb
J1414-6802 14:14:25.7 1 -68:02:58 1 310.59 -6.42 4.6301880619 4 6.39 7 51650.0 153.5 6 * 0 6.60 * 0 * 0 0000100000 swmb
J1415-66 14:15:25 50 -66:19 5 311.24 -4.81 0.392480 10 0 0 51396.2 261 6 * 0 14.08 * 0 * 0 0000140000 swmb,pksmb
J1415-6621 14:15:31.27 3 -66:21:12.2 3 311.23 -4.85 0.39247897310 5 0.58 10 51396.17801 260.17 7 * 0 14.40 * 0 0.71 8 * *
J1416-6037 14:16:30.59 16 -60:37:59.5 9 313.18 0.53 0.29558048193 3 4.28 15 51031.000 289.2 10 * 0 5.72 * 0 0.70 8 0000040000 pksmb
J1418-3921 14:18:50.283 5 -39:21:18.51 10 320.82 20.46 1.09680600340 2 0.8892 3 49014.0000 60.49 1 -15 8 +5.04 24 0 1.4 0 0000004000 pks70
J1418-5945 14:18:32.3 4 -59:45:00 3 313.71 1.29 1.6725956812 3 0.271 17 51668.00001 369 15 * 0 9.31 * 0 0.18 3 0000040000 pksmb
J1420-5416 14:20:29.1 1 -54:16:23 1 315.79 6.36 0.9357719221 3 0.237 12 43557.8701 129.6 12 * 0 4.90 9 0 * 0 0000104010 mol2,pks70,swmb
J1420-5625 14:20:03.062 3 -56:25:55.00 3 315.00 4.35 0.03411713084786 12 6.8e-05 17 52558.00000 64.56 9 * 0 1.74 * 0 0.13 2 * *
J1420-6048 14:20:08.237 16 -60:48:16.43 15 313.54 0.23 0.06817987659 2 83.167 3 51600.00 360.0 2 * 0 7.69 * 0 0.9 1 0000040000 pksmb
J1424-5556 14:24:12.76 3 -55:56:13.9 3 315.72 4.61 0.770374845874 18 0.78 3 52260.00000 198.7 20 * 0 7.71 * 0 0.38 5 * *
J1424-5822 14:24:32.11 3 -58:22:56.0 2 314.90 2.31 0.366734060217 6 3.943 3 51368.000 323.9 6 * 0 10.19 * 0 1.10 12 0000040000 pksmb
J1424-6438 14:24:59.2 2 -64:38:10.0 9 312.74 -3.56 1.02350369913 9 0.24 7 51780.000 248 5 * 0 8.31 * 0 0.24 3 0000040000 pksmb
J1424-69 14:24:15 60 -69:56 5 310.79 -8.49 0.333415 8 0 0 51309.7 123 4 * 0 6.34 * 0 * 0 0000100000 swmb
J1425-5723 14:25:36.56 3 -57:23:30.8 4 315.38 3.19 0.35326292024 8 0.022 2 51468.000 43.4 13 * 0 1.46 * 0 0.24 3 0000040000 pksmb
J1425-5759 14:25:59.11 7 -57:59:10.2 9 315.22 2.61 0.70786760576 4 0.742 16 51496.000 325 5 * 0 10.81 * 0 0.09 2 0000040000 pksmb
J1425-6210 14:25:07.7 3 -62:10:04.9 10 313.63 -1.26 0.50173030987 8 0.48 4 51031.000 430.1 17 * 0 9.98 * 0 0.19 3 0000040000 pksmb
J1428-5530 14:28:26.297 16 -55:30:50.2 2 316.43 4.80 0.570290462862 7 2.0805 4 46800.0 82.4 6 4 3 2.29 35 0 2 0 0000044010 mol2,pks70,pksmb
J1429-5935 14:29:25.90 10 -59:35:58.9 12 315.05 0.95 0.76391483053 8 42.751 9 51232.000 456.7 20 * 0 10.62 * 0 0.11 2 0000040000 pksmb
J1430-6623 14:30:40.872 18 -66:23:05.04 14 312.65 -5.40 0.785440757324 8 2.7695 5 46800.0 65.3 1 -12 3 1.80 130 0 6 0 0000104011 mol1,mol2,pks70,swmb
J1434-6006 14:34:05.3 2 -60:06:29.0 9 315.40 0.26 0.30636786268 4 3.02 17 51396.000 332 4 * 0 7.25 * 0 0.24 3 0000040000 pksmb
J1434-6029 14:34:39.1 3 -60:29:49 3 315.31 -0.13 0.96334832315 16 1.03 8 51137.000 282 3 * 0 5.78 * 0 0.14 2 0000040000 pksmb
J1435-5954 14:35:00.36 5 -59:54:49.2 3 315.58 0.39 0.472995435514 16 1.5433 7 50545.00000 44.26 11 * 0 1.46 * 0 3.6 4 * *
J1435-6100 14:35:20.2765 5 -61:00:57.956 7 315.19 -0.64 0.009347972210248 7 2.45e-05 5 51270.000 113.7 6 * 0 3.25 * 0 0.25 4 0000040000 pksmb
J1437-6146 14:37:15.31 9 -61:46:02.0 8 315.10 -1.42 0.46761632345 7 6.3304 9 51614.00000 200.5 13 * 0 4.77 * 0 0.24 3 * *
J1440-6344 14:40:31.307 18 -63:44:47.6 2 314.65 -3.38 0.45960536385 3 1.1201 11 43555.7681 124.2 5 29 4 4.03 21 0 1.6 0 0000044010 mol2,pks70,pksmb
J1441-6137 14:41:44.3 1 -61:37:24 2 315.65 -1.50 1.17584002290 10 0.36 5 51670.00001 166 3 * 0 4.44 * 0 0.15 3 0000040000 pksmb
J1444-5941 14:44:46.5 3 -59:41:19 3 316.79 0.10 2.7602279448 6 8.2 3 51137.00002 177.1 19 * 0 4.38 * 0 0.42 5 0000040000 pksmb
J1449-5846 14:49:25.43 6 -58:46:40.4 7 317.72 0.66 0.463329577191 18 0.086 9 51507.000 216.6 18 * 0 4.74 * 0 0.28 4 0000040000 pksmb
J1452-5851 14:52:52.58 7 -58:51:13.3 20 318.09 0.40 0.38662501748 3 50.706 18 51280.000 262.4 15 * 0 5.64 * 0 0.24 3 0000040000 pksmb
J1452-6036 14:52:51.898 8 -60:36:31.35 6 317.30 -1.17 0.1549913579183 8 1.44989 10 51630.000 349.7 3 * 0 9.44 * 0 1.40 15 0000040000 pksmb
J1453-6413 14:53:32.737 10 -64:13:15.59 8 315.73 -4.43 0.1794847539641 11 2.7461 7 46800.00 71.07 2 -22.3 14 1.84 230 0 16 0 0000044011 mol1,mol2,pks70,pksmb
J1454-5846 14:54:10.908 3 -58:46:34.74 3 318.27 0.39 0.04524877299803 11 0.000817 9 51300.000 115.95 16 * 0 3.32 * 0 0.24 3 0000040000 pksmb
J1455-3330 14:55:47.9624 10 -33:30:46.36 3 330.72 22.56 0.007987204796261 4 2.428e-05 6 50597.901795 13.5708 12 * 0 0.74 9 1 1.2 1 0000004000 pks70
J1456-6843 14:56:00.158 14 -68:43:39.25 9 313.87 -8.54 0.2633768148933 19 0.09826 13 46800.00 8.6 2 -2.0 3 0.45 350 0 80 0 0000104011 mol1,mol2,pks70,swmb
J1457-5122 14:57:40.19 12 -51:22:53 3 322.13 6.72 1.7483010801 7 5.29 3 43563.9725 37 5 * 0 1.37 4 0 * 0 0000104010 mol2,pks70,swmb
J1457-5900 14:57:39.0 2 -59:00:51 3 318.56 -0.03 1.4986374368 4 3.66 7 51462.000 175 4 * 0 4.25 * 0 0.24 3 0000040000 pksmb
J1457-5902 14:57:31.9 1 -59:02:04 2 318.54 -0.04 0.39073936418 5 12.306 14 51312.000 477.2 19 * 0 11.33 * 0 0.26 4 0000040000 pksmb
J1501-5637 15:01:51.0 4 -56:37:48 5 320.18 1.81 0.7829485661 3 0.17 8 51506.000 258 10 * 0 6.75 * 0 0.21 3 0000040000 pksmb
J1502-5653 15:02:57.389 11 -56:53:39.21 12 320.19 1.51 0.535504397790 3 1.8286 3 51780.00000 194.0 4 * 0 4.51 * 0 0.39 5 * *
J1502-5828 15:02:43.8 3 -58:28:42 6 319.39 0.13 0.66810515091 14 36.4 8 51297.000 584 4 * 0 12.21 * 0 0.50 6 0000040000 pksmb
J1502-6128 15:02:29.84 5 -61:28:50.3 5 317.92 -2.48 0.84210384000 3 1.348 7 51708.000 256.5 14 * 0 7.88 * 0 0.56 7 0000040000 pksmb
J1504-5621 15:04:49.14 7 -56:21:32 1 320.67 1.85 0.41298519981 3 5.529 12 51505.000 143 5 * 0 3.93 * 0 0.24 3 0000040000 pksmb
J1506-5158 15:06:39.5 7 -51:58:10 10 323.08 5.53 0.840738545 3 6.37 14 43613.6802 61.0 17 * 0 1.67 5 0 * 0 0000000010 mol2
J1507-4352 15:07:34.18 3 -43:52:03.2 8 327.34 12.46 0.28675704522 3 1.6045 12 43555.7885 48.7 5 * 0 1.79 16 0 * 0 0000104010 mol2,pks70,swmb
J1507-6640 15:07:48.66 7 -66:40:57.1 6 315.86 -7.30 0.35565490117 6 1.157 3 43564.0041 129.8 5 * 0 5.62 13 0 * 0 0000100010 mol2,swmb
J1509+5531 15:09:25.689 6 +55:31:32.79 5 91.33 52.29 0.739681922904 4 4.99821 4 49904.0 19.613 20 0.8 7 1.94 114 5 8 1 0000000260 gb1,gb2,gb3
J1509-5850 15:09:27.13 3 -58:50:56.1 5 319.97 -0.62 0.088921760489 3 9.1698 7 51463.000 137.7 9 * 0 3.81 * 0 0.15 3 0000040000 pksmb
J1509-6015 15:09:07.5 1 -60:15:18.6 6 319.23 -1.81 0.33903844870 4 2.121 12 51759.000 423.6 17 * 0 13.63 * 0 0.17 3 0000040000 pksmb
J1510-4422 15:10:48.9 4 -44:22:07 6 327.59 11.73 0.9438712975 11 0.61 4 43557.9853 84 7 * 0 4.22 14 0 * 0 0000104010 mol2,pks70,swmb
J1511-5414 15:11:51.308 6 -54:14:40.3 1 322.60 3.18 0.2003836959221 17 0.4848 3 51684.000 84.76 17 * 0 2.24 * 0 0.75 8 0000040000 pksmb
J1511-5835 15:11:07.0 3 -58:35:28 1 320.29 -0.51 0.30151055002 4 0.344 19 51397.000 332 3 * 0 7.10 * 0 0.50 6 0000040000 pksmb
J1512-5431 15:12:05.7 2 -54:31:19 3 322.49 2.92 2.0405315742 3 1.92 6 51709.00001 219 6 * 0 6.61 * 0 0.38 5 0000040000 pksmb
J1512-5759 15:12:43.026 11 -57:59:59.8 2 320.77 -0.11 0.128694148448 2 6.85121 6 47911.7 628.7 2 * 0 12.70 * 0 4.0 0 0000041000 pks1,pksmb
J1513-5739 15:13:58.99 9 -57:39:01.4 13 321.10 0.10 0.97345803480 9 27.55 4 51137.000 469.7 10 * 0 9.84 * 0 0.77 9 0000040000 pksmb
J1513-5908 15:13:55.62 9 -59:08:09.0 10 320.32 -1.16 0.150657550919 19 1536.53 10 48355.0 253.2 19 +215 2 4.4 1.5 0 1.4 0 0000440000 misc,pksmb
J1514-4834 15:14:14.56 6 -48:34:19.5 11 325.87 7.84 0.45483920949 9 0.925 4 43564.9908 51.5 8 * 0 1.59 8.5 0 * 0 0000104010 mol2,pks70,swmb
J1514-5925 15:14:59.10 4 -59:25:43.3 5 320.28 -1.48 0.148796488226 5 2.8829 7 51487.000 194.1 13 * 0 4.50 * 0 0.27 4 0000040000 pksmb
J1515-5720 15:15:09.3 1 -57:20:49 3 321.39 0.28 0.28664619650 4 6.098 8 51478.000 482 5 * 0 10.32 * 0 0.20 3 0000040000 pksmb
J1517-4356 15:17:27.34 1 -43:56:17.9 2 328.85 11.46 0.650836871901 6 0.2155 6 51500.0 87.78 12 * 0 4.44 * 0 * 0 0000100000 swmb
J1518+0204B 15:18:31.458 3 +02:05:15.47 5 3.86 46.81 0.007946940657879 21 -3.33e-06 26 48445 29.47 11 * 0 7.0 0.5 0 * 0 0000400000 misc
J1518+0205A 15:18:33.3176 6 +02:05:27.55 3 3.87 46.80 0.005553592524205 2 4.122e-05 6 48445 30.08 5 * 0 7.0 0.9 0 * 0 0000400000 misc
J1518+4904 15:18:16.7975 3 +49:04:34.263 3 80.81 54.28 0.040934988271811 6 2.731e-05 9 51203.000000 11.6109 17 * 0 0.70 8 4 * 0 0000010000 gb4
J1519-6308 15:19:09.56 18 -63:08:19.5 10 318.74 -4.90 1.25405163056 10 5.96 5 52144.00001 250 3 * 0 17.81 * 0 0.32 4 * *
J1522-5525 15:22:06.7 1 -55:25:17.5 9 323.23 1.40 1.3896046876 16 3.3 8 51097.000 79 3 * 0 1.89 * 0 0.25 4 0000040000 pksmb
J1522-5829 15:22:42.27 2 -58:29:02.7 2 321.63 -1.22 0.395352859901 3 2.0035 2 48360.0 199.9 2 -18 10 4.47 * 0 6 0 0000041000 pks1,pksmb
J1524-5625 15:24:49.86 4 -56:25:23.4 6 323.00 0.35 0.078218548881 5 38.95 19 51733.000 152.7 10 * 0 3.84 * 0 0.83 9 0000040000 pksmb
J1524-5706 15:24:21.43 7 -57:06:35 2 322.57 -0.19 1.11604861927 8 356.47 5 51297.000 833 3 * 0 21.59 * 0 0.41 5 0000040000 pksmb
J1525-5417 15:25:28.35 6 -54:17:20 1 324.26 2.08 1.01169421772 7 16.174 14 51463.000 235 3 * 0 6.01 * 0 0.18 3 0000040000 pksmb
J1525-5605 15:25:41.45 9 -56:05:13 2 323.29 0.56 0.28034866206 4 0.116 7 51467.000 338 3 * 0 6.77 * 0 0.25 4 0000040000 pksmb
J1526-5633 15:26:41.2 1 -56:33:43 3 323.14 0.09 0.30188789663 5 0.123 17 51490.000 329 4 * 0 6.44 * 0 0.11 2 0000040000 pksmb
J1527-3931 15:27:58.93 8 -39:31:35 3 333.05 14.02 2.4175822701 9 19.07 4 43558.6872 49 3 4 1 2.01 11 0 * 0 0000104010 mol2,pks70,swmb
J1527-5552 15:27:40.9 2 -55:52:07 3 323.64 0.59 1.0487048866 6 11.28 3 43558.0020 358 5 34 4 7.07 17 0 1.4 0 0000044010 mol2,pks70,pksmb
J1528-4109 15:28:08.033 8 -41:09:28.8 2 332.11 12.67 0.526556139140 4 0.3955 4 51500.0 89.50 10 * 0 5.96 * 0 * 0 0000100000 swmb
J1529-5355 15:29:57.6 3 -53:55:36 5 325.01 2.01 0.8912645399 4 0.81 4 51485.00001 292 9 * 0 7.75 * 0 0.37 5 0000040000 pksmb
J1529-5611 15:29:35.8 6 -56:11:29 13 323.68 0.17 0.8222487311 5 4.1 3 51311.000 149 10 * 0 3.77 * 0 0.14 2 0000040000 pksmb
J1530-5327 15:30:26.87 6 -53:27:56.3 7 325.33 2.35 0.278956721152 15 4.683 4 51253.000 49.6 10 * 0 1.46 * 0 0.59 7 0000040000 pksmb
J1531-4012 15:31:08.05 1 -40:12:30.9 4 333.15 13.11 0.356849312855 6 0.0963 6 51500.000 106.65 12 * 0 +7.75 * 0 * 0 0000100000 swmb
J1531-5610 15:31:27.91 1 -56:10:55.0 1 323.90 0.03 0.0842016828855 8 13.7406 3 51448.000 110.9 4 * 0 3.10 * 0 0.60 7 0000040000 pksmb
J1532+2745 15:32:10.364 7 +27:45:49.38 12 43.48 54.50 1.124835742767 7 0.77956 6 49666.0 14.698 18 54 11 0.98 13 2 0.8 3 0000020020 gb1,ar4
J1532-5308 15:32:35.5 1 -53:08:06 2 325.78 2.43 0.44382460830 4 0.065 6 51587.000 181 3 * 0 4.45 * 0 0.25 4 0000040000 pksmb
J1534-5334 15:34:08.37 2 -53:34:19.3 3 325.72 1.94 1.36888090921 2 1.426 18 46800.0 24.82 1 17.5 2 1.13 70 0 3 0 0000045011 mol1,mol2,pks1,pks70,pksmb
J1534-5405 15:34:33.59 3 -54:05:39.7 5 325.46 1.48 0.289688895200 6 1.5429 4 48360.6 190.82 2 * 0 4.26 * 0 1.3 0 0000041000 pks1,pksmb
J1535-4114 15:35:17.07 1 -41:14:03.1 3 333.18 11.82 0.432866133845 6 4.0705 6 51500.000 66.28 14 * 0 2.80 * 0 * 0 0000100000 swmb
J1535-5450 15:35:58.26 6 -54:50:26 1 325.19 0.76 0.56673415672 4 14.338 10 51448.000 219.8 14 * 0 4.63 * 0 0.17 3 0000040000 pksmb
J1535-5848 15:35:16.76 4 -58:48:27.7 3 322.80 -2.41 0.307177662775 7 2.716 3 51760.000 107.0 7 * 0 3.13 * 0 0.35 4 0000040000 pksmb
J1536-44 15:36:15 30 -44:16 5 331.48 9.28 0.46842 6 0 0 51063.2 110 30 * 0 5.27 * 0 * 0 0000100000 swmb
J1536-5433 15:36:04.82 19 -54:33:15 4 325.37 0.98 0.8814384311 3 1.91 8 51138.000 147.5 19 * 0 3.72 * 0 1.3 4 0000040000 pksmb
J1537+1155 15:37:09.960312 10 +11:55:55.5543 2 19.85 48.34 0.0379044407982695 4 0.00242262 3 50261.0 11.61660 4 * 0 0.9 36 0 * 0 0000020000 ar4
J1537-49 15:37:30 30 -49:09 5 328.74 5.22 0.301313 6 0 0 51402.3 65 4 * 0 1.70 * 0 * 0 0000100000 swmb
J1537-5153 15:37:15.73 6 -51:53:06 1 327.09 3.04 1.52812410566 12 4.172 12 51423.000 93 4 * 0 2.63 * 0 0.07 2 0000040000 pksmb
J1537-5645 15:37:51.0 3 -56:45:4 7 324.28 -0.94 0.43046412386 15 2.78 6 51306.000 707 5 * 0 24.59 * 0 1.0 1 0000040000 pksmb
J1538-5438 15:38:48.95 15 -54:38:17 3 325.64 0.68 0.27672613726 5 1.42 3 51138.000 136.9 17 * 0 3.60 * 0 0.24 3 0000040000 pksmb
J1538-5551 15:38:45.03 4 -55:51:36.9 6 324.91 -0.30 0.104674920844 4 3.2082 4 51886.00000 603 3 * 0 10.40 * 0 0.25 4 * *
J1538-5638 15:38:05.7 2 -56:38:12 4 324.38 -0.87 0.84398039688 14 7.12 8 51490.000 546 7 * 0 12.94 * 0 0.28 4 0000040000 pksmb
J1538-5750 15:38:08.41 4 -57:50:17.1 6 323.67 -1.84 0.506568335296 18 0.042 3 51484.000 91 4 * 0 2.41 * 0 0.06 2 0000040000 pksmb
J1539-5521 15:39:07.97 7 -55:21:11.2 8 325.26 0.08 1.00495831813 8 0.728 8 51730.000 380 5 * 0 6.84 * 0 0.14 2 0000040000 pksmb
J1539-5626 15:39:13.96 2 -56:26:25.4 4 324.62 -0.81 0.24339220040 2 4.8493 7 48376.0 176.5 2 -16 7 4.01 * 0 6 0 0000041000 pks1,pksmb
J1540-5736 15:40:59.02 12 -57:36:57 3 324.11 -1.89 0.61291628569 8 0.42 3 51309.000 304.5 13 * 0 8.17 * 0 0.24 3 0000040000 pksmb
J1540-63 15:40:20 40 -63:24 5 320.56 -6.47 1.63080 16 0 0 51307.7 160 20 * 0 7.50 * 0 * 0 0000100000 swmb
J1541-5535 15:41:49.6 4 -55:35:01 5 325.42 -0.34 0.29583755345 9 75.02 3 51527.000 428 5 * 0 7.46 * 0 0.22 3 0000040000 pksmb
J1542-5034 15:42:45.471 10 -50:34:01.4 2 328.57 3.58 0.5992450364 1 3.968 3 48958.0000 95 3 -70 8 2.76 21 0 1.3 0 0000044000 pks70,pksmb
J1542-5133 15:42:19.93 13 -51:33:35 3 327.91 2.83 1.7838649877 3 0.59 6 51911.00000 186 4 * 0 4.87 * 0 0.27 4 * *
J1542-5303 15:42:54.51 4 -53:03:41 1 327.07 1.58 1.20756776526 6 77.8 3 51491.000 265.7 12 * 0 6.02 * 0 0.35 4 0000040000 pksmb
J1543+0929 15:43:38.815 14 +09:29:16.5 4 17.81 45.78 0.748448416229 6 0.43248 4 48716.0 35.24 3 21 2 +2.46 78 6 5.9 9 0000400010 misc,mol2
J1543-0620 15:43:30.1579 16 -06:20:45.25 8 0.57 36.61 0.709064069786 4 0.87954 4 49423.0 18.403 4 4 4 1.15 40 6 2.0 7 0000004050 mol2,gb2,pks70
J1543-5013 15:43:58.25 8 -50:13:58 1 328.93 3.72 0.6442550645 6 10.132 17 51456.000 211 3 * 0 6.76 * 0 0.17 3 0000040000 pksmb
J1543-5459 15:43:56.25 7 -54:59:13.7 12 326.02 -0.04 0.37711856263 3 52.018 9 51139.000 345.7 10 * 0 6.32 * 0 0.62 7 0000040000 pksmb
J1544-5308 15:44:59.844 18 -53:08:46.5 5 327.27 1.32 0.178553799688 14 0.0607 7 43555.7965 35.2 7 -29 7 1.29 23 0 8 0 0000045010 mol2,pks1,pks70,pksmb
J1546-5302 15:46:07.4 1 -53:02:23.0 9 327.47 1.30 0.58083988615 4 11.8 3 51398.000 287 3 * 0 6.10 * 0 0.32 4 0000040000 pksmb
J1547-5750 15:47:30.60 10 -57:50:29.4 15 324.66 -2.60 0.64719774666 6 0.026 5 52044.00000 148 4 * 0 3.91 * 0 0.23 3 * *
J1547-5839 15:47:34.99 4 -58:39:09.8 7 324.17 -3.24 0.242190323768 10 0.594 3 51876.000 222.3 12 * 0 7.19 * 0 0.41 5 0000040000 pksmb
J1548-4821 15:48:23.26 3 -48:21:49.7 6 330.65 4.75 0.14565471947 3 0.0008 11 51587.000 126.0 5 * 0 3.76 * 0 0.51 6 0000040000 pksmb
J1548-4927 15:48:19.47 3 -49:27:40.4 5 329.96 3.90 0.602738077704 19 4.047 3 51685.000 141.2 6 * 0 3.89 * 0 0.69 8 0000040000 pksmb
